id_obligor,rating,pd,default
OB04761,A3,0.02,0
OB12251,B2,0.06,0
OB09195,B1,0.035,0
OB04517,A3,0.02,0
OB11933,B2,0.06,0
OB00772,A1,0.005,0
OB12896,B2,0.06,1
OB12711,B2,0.06,0
OB01985,A2,0.01,0
OB12924,B2,0.06,0
OB14341,B3,0.1,0
OB14568,C1,0.16,0
OB01466,A1,0.005,0
OB02939,A2,0.01,0
OB09523,B1,0.035,0
OB15141,C1,0.16,1
OB03765,A2,0.01,0
OB02428,A2,0.01,0
OB04426,A3,0.02,0
OB07844,B1,0.035,0
OB01648,A1,0.005,0
OB04486,A3,0.02,0
OB13194,B3,0.1,0
OB05815,A3,0.02,0
OB04577,A3,0.02,0
OB01938,A2,0.01,0
OB12413,B2,0.06,0
OB03571,A2,0.01,0
OB08268,B1,0.035,0
OB07374,B1,0.035,0
OB06094,A3,0.02,0
OB15718,C2,0.25,0
OB04009,A2,0.01,0
OB13966,B3,0.1,0
OB13386,B3,0.1,0
OB12135,B2,0.06,0
OB00393,A1,0.005,0
OB13544,B3,0.1,0
OB05776,A3,0.02,0
OB03182,A2,0.01,0
OB07337,B1,0.035,0
OB03326,A2,0.01,0
OB11914,B2,0.06,0
OB04894,A3,0.02,0
OB14334,B3,0.1,0
OB13097,B3,0.1,0
OB09773,B1,0.035,0
OB12376,B2,0.06,0
OB04253,A3,0.02,0
OB10094,B1,0.035,0
OB00581,A1,0.005,0
OB15897,C2,0.25,1
OB01140,A1,0.005,0
OB04926,A3,0.02,0
OB09870,B1,0.035,0
OB05258,A3,0.02,0
OB14166,B3,0.1,0
OB08424,B1,0.035,0
OB07317,B1,0.035,0
OB12869,B2,0.06,0
OB08029,B1,0.035,0
OB13870,B3,0.1,0
OB05636,A3,0.02,0
OB10446,B2,0.06,0
OB06621,A3,0.02,0
OB03870,A2,0.01,0
OB02214,A2,0.01,0
OB09063,B1,0.035,1
OB01853,A2,0.01,0
OB13486,B3,0.1,0
OB01512,A1,0.005,0
OB06324,A3,0.02,0
OB10881,B2,0.06,0
OB00008,A1,0.005,0
OB02978,A2,0.01,0
OB13645,B3,0.1,0
OB00857,A1,0.005,0
OB14653,C1,0.16,1
OB12262,B2,0.06,0
OB15751,C2,0.25,0
OB15612,C2,0.25,1
OB10885,B2,0.06,0
OB01030,A1,0.005,0
OB07037,A3,0.02,0
OB14758,C1,0.16,0
OB06135,A3,0.02,0
OB00914,A1,0.005,0
OB02589,A2,0.01,0
OB03309,A2,0.01,0
OB08745,B1,0.035,0
OB03358,A2,0.01,0
OB06986,A3,0.02,0
OB10637,B2,0.06,0
OB11827,B2,0.06,0
OB08168,B1,0.035,0
OB00656,A1,0.005,0
OB07654,B1,0.035,0
OB06860,A3,0.02,0
OB05735,A3,0.02,0
OB07193,A3,0.02,0
OB08270,B1,0.035,0
OB08646,B1,0.035,0
OB10784,B2,0.06,0
OB12355,B2,0.06,0
OB00892,A1,0.005,0
OB14253,B3,0.1,0
OB07068,A3,0.02,0
OB09084,B1,0.035,0
OB15242,C1,0.16,0
OB07823,B1,0.035,0
OB14498,B3,0.1,0
OB13708,B3,0.1,1
OB13406,B3,0.1,0
OB09198,B1,0.035,0
OB04820,A3,0.02,0
OB14158,B3,0.1,0
OB02561,A2,0.01,0
OB09749,B1,0.035,0
OB12380,B2,0.06,0
OB12907,B2,0.06,0
OB11970,B2,0.06,1
OB00412,A1,0.005,0
OB02964,A2,0.01,0
OB04134,A2,0.01,0
OB11514,B2,0.06,0
OB07767,B1,0.035,0
OB00947,A1,0.005,0
OB01072,A1,0.005,0
OB03168,A2,0.01,0
OB08401,B1,0.035,1
OB02042,A2,0.01,0
OB10613,B2,0.06,0
OB07224,B1,0.035,0
OB05460,A3,0.02,0
OB02744,A2,0.01,0
OB07176,A3,0.02,0
OB07953,B1,0.035,0
OB04536,A3,0.02,0
OB03917,A2,0.01,0
OB03066,A2,0.01,0
OB05893,A3,0.02,0
OB10683,B2,0.06,0
OB06917,A3,0.02,0
OB03427,A2,0.01,0
OB03384,A2,0.01,0
OB01153,A1,0.005,0
OB01332,A1,0.005,0
OB03906,A2,0.01,0
OB09175,B1,0.035,0
OB10438,B2,0.06,0
OB08357,B1,0.035,1
OB10022,B1,0.035,1
OB00292,A1,0.005,0
OB10510,B2,0.06,0
OB09027,B1,0.035,0
OB00059,A1,0.005,0
OB10762,B2,0.06,0
OB11982,B2,0.06,0
OB14691,C1,0.16,1
OB11409,B2,0.06,0
OB01571,A1,0.005,0
OB05177,A3,0.02,0
OB11355,B2,0.06,0
OB06338,A3,0.02,0
OB08511,B1,0.035,0
OB03494,A2,0.01,0
OB09482,B1,0.035,0
OB09107,B1,0.035,0
OB15116,C1,0.16,0
OB09759,B1,0.035,0
OB10030,B1,0.035,0
OB10605,B2,0.06,0
OB13999,B3,0.1,0
OB04022,A2,0.01,0
OB15084,C1,0.16,0
OB00570,A1,0.005,0
OB01124,A1,0.005,0
OB01272,A1,0.005,0
OB08473,B1,0.035,0
OB12973,B2,0.06,0
OB09441,B1,0.035,0
OB08641,B1,0.035,0
OB02526,A2,0.01,0
OB06400,A3,0.02,0
OB02876,A2,0.01,0
OB03830,A2,0.01,0
OB03117,A2,0.01,0
OB11822,B2,0.06,0
OB05083,A3,0.02,0
OB07832,B1,0.035,0
OB06891,A3,0.02,0
OB02884,A2,0.01,0
OB07319,B1,0.035,0
OB14727,C1,0.16,0
OB07641,B1,0.035,1
OB00644,A1,0.005,0
OB02545,A2,0.01,0
OB01614,A1,0.005,0
OB15952,C3,0.38,0
OB06840,A3,0.02,1
OB11125,B2,0.06,0
OB11109,B2,0.06,0
OB08710,B1,0.035,0
OB07919,B1,0.035,0
OB01056,A1,0.005,0
OB14383,B3,0.1,1
OB11754,B2,0.06,0
OB04794,A3,0.02,0
OB03293,A2,0.01,0
OB07842,B1,0.035,0
OB09099,B1,0.035,0
OB03493,A2,0.01,0
OB15395,C1,0.16,0
OB03896,A2,0.01,0
OB11645,B2,0.06,0
OB06882,A3,0.02,0
OB11925,B2,0.06,0
OB07490,B1,0.035,0
OB12065,B2,0.06,0
OB04353,A3,0.02,0
OB01631,A1,0.005,0
OB07777,B1,0.035,0
OB04291,A3,0.02,0
OB14304,B3,0.1,1
OB01692,A1,0.005,0
OB00198,A1,0.005,0
OB05722,A3,0.02,1
OB15982,C3,0.38,0
OB14462,B3,0.1,0
OB04452,A3,0.02,0
OB14907,C1,0.16,0
OB14433,B3,0.1,0
OB14589,C1,0.16,1
OB04755,A3,0.02,0
OB03028,A2,0.01,0
OB05247,A3,0.02,0
OB03767,A2,0.01,0
OB01760,A1,0.005,0
OB01314,A1,0.005,0
OB01805,A2,0.01,0
OB04090,A2,0.01,0
OB01574,A1,0.005,0
OB14019,B3,0.1,0
OB02104,A2,0.01,0
OB11659,B2,0.06,0
OB13261,B3,0.1,0
OB09060,B1,0.035,0
OB04241,A3,0.02,0
OB16131,C3,0.38,1
OB02955,A2,0.01,0
OB03785,A2,0.01,0
OB14661,C1,0.16,0
OB14288,B3,0.1,1
OB02405,A2,0.01,0
OB03290,A2,0.01,0
OB02131,A2,0.01,0
OB09504,B1,0.035,0
OB11800,B2,0.06,0
OB06198,A3,0.02,0
OB12988,B2,0.06,0
OB00526,A1,0.005,0
OB09843,B1,0.035,0
OB13489,B3,0.1,0
OB02020,A2,0.01,0
OB05157,A3,0.02,0
OB10939,B2,0.06,0
OB12342,B2,0.06,0
OB10316,B1,0.035,0
OB02419,A2,0.01,0
OB15987,C3,0.38,0
OB03615,A2,0.01,0
OB12704,B2,0.06,0
OB13226,B3,0.1,0
OB13290,B3,0.1,0
OB12170,B2,0.06,0
OB01987,A2,0.01,0
OB09110,B1,0.035,0
OB11045,B2,0.06,0
OB02367,A2,0.01,0
OB05119,A3,0.02,0
OB01961,A2,0.01,0
OB00822,A1,0.005,0
OB15688,C2,0.25,0
OB07451,B1,0.035,0
OB15058,C1,0.16,0
OB01414,A1,0.005,0
OB13524,B3,0.1,0
OB04319,A3,0.02,0
OB02990,A2,0.01,0
OB08655,B1,0.035,0
OB07044,A3,0.02,0
OB09509,B1,0.035,0
OB07024,A3,0.02,0
OB09796,B1,0.035,0
OB05715,A3,0.02,0
OB02244,A2,0.01,0
OB07969,B1,0.035,0
OB15877,C2,0.25,0
OB08944,B1,0.035,0
OB05471,A3,0.02,0
OB07138,A3,0.02,0
OB09761,B1,0.035,0
OB01100,A1,0.005,0
OB13182,B3,0.1,0
OB10835,B2,0.06,0
OB14113,B3,0.1,0
OB07913,B1,0.035,0
OB04965,A3,0.02,0
OB12139,B2,0.06,0
OB06478,A3,0.02,0
OB11464,B2,0.06,0
OB04623,A3,0.02,0
OB04229,A3,0.02,0
OB00234,A1,0.005,0
OB05799,A3,0.02,0
OB09503,B1,0.035,0
OB04312,A3,0.02,0
OB05823,A3,0.02,0
OB06657,A3,0.02,0
OB09261,B1,0.035,0
OB00288,A1,0.005,0
OB11932,B2,0.06,0
OB06271,A3,0.02,0
OB02314,A2,0.01,0
OB13112,B3,0.1,0
OB15341,C1,0.16,0
OB05826,A3,0.02,0
OB09737,B1,0.035,0
OB09952,B1,0.035,0
OB12106,B2,0.06,0
OB11774,B2,0.06,0
OB09535,B1,0.035,0
OB04181,A2,0.01,0
OB12345,B2,0.06,0
OB03486,A2,0.01,0
OB13203,B3,0.1,0
OB14481,B3,0.1,1
OB10150,B1,0.035,0
OB15834,C2,0.25,0
OB10705,B2,0.06,0
OB00583,A1,0.005,0
OB07389,B1,0.035,0
OB15278,C1,0.16,0
OB06125,A3,0.02,0
OB12440,B2,0.06,0
OB00378,A1,0.005,0
OB03649,A2,0.01,0
OB09924,B1,0.035,0
OB15455,C2,0.25,0
OB05762,A3,0.02,0
OB09213,B1,0.035,0
OB03619,A2,0.01,0
OB14632,C1,0.16,0
OB12239,B2,0.06,0
OB15335,C1,0.16,0
OB02141,A2,0.01,0
OB09579,B1,0.035,0
OB08635,B1,0.035,0
OB02444,A2,0.01,0
OB00546,A1,0.005,0
OB11497,B2,0.06,0
OB08474,B1,0.035,0
OB01375,A1,0.005,0
OB00477,A1,0.005,0
OB09573,B1,0.035,0
OB14203,B3,0.1,0
OB10142,B1,0.035,0
OB12592,B2,0.06,0
OB02765,A2,0.01,0
OB01756,A1,0.005,0
OB00696,A1,0.005,0
OB04338,A3,0.02,0
OB12968,B2,0.06,0
OB07509,B1,0.035,0
OB09270,B1,0.035,0
OB01526,A1,0.005,0
OB05261,A3,0.02,0
OB04848,A3,0.02,0
OB01043,A1,0.005,0
OB06864,A3,0.02,0
OB10402,B2,0.06,0
OB04652,A3,0.02,0
OB08216,B1,0.035,0
OB06920,A3,0.02,0
OB12453,B2,0.06,0
OB11949,B2,0.06,0
OB04016,A2,0.01,0
OB15387,C1,0.16,0
OB05577,A3,0.02,0
OB03942,A2,0.01,0
OB03643,A2,0.01,0
OB07944,B1,0.035,1
OB12389,B2,0.06,1
OB16060,C3,0.38,1
OB14666,C1,0.16,1
OB05934,A3,0.02,0
OB05681,A3,0.02,1
OB08038,B1,0.035,0
OB05756,A3,0.02,0
OB04734,A3,0.02,0
OB15080,C1,0.16,0
OB01617,A1,0.005,0
OB09630,B1,0.035,0
OB01236,A1,0.005,0
OB02493,A2,0.01,0
OB07302,B1,0.035,0
OB14848,C1,0.16,0
OB07333,B1,0.035,0
OB02401,A2,0.01,0
OB14567,C1,0.16,1
OB15917,C3,0.38,1
OB13972,B3,0.1,1
OB15601,C2,0.25,1
OB02677,A2,0.01,0
OB13813,B3,0.1,0
OB10197,B1,0.035,0
OB06568,A3,0.02,0
OB13773,B3,0.1,0
OB00981,A1,0.005,0
OB07807,B1,0.035,0
OB14390,B3,0.1,1
OB06617,A3,0.02,0
OB02297,A2,0.01,0
OB13875,B3,0.1,0
OB01264,A1,0.005,0
OB15079,C1,0.16,0
OB10900,B2,0.06,0
OB00567,A1,0.005,0
OB08202,B1,0.035,0
OB01219,A1,0.005,0
OB12833,B2,0.06,0
OB04080,A2,0.01,0
OB13262,B3,0.1,0
OB01922,A2,0.01,0
OB02132,A2,0.01,0
OB08771,B1,0.035,0
OB13507,B3,0.1,0
OB07159,A3,0.02,0
OB00180,A1,0.005,0
OB05482,A3,0.02,0
OB07460,B1,0.035,1
OB13351,B3,0.1,0
OB01959,A2,0.01,0
OB14798,C1,0.16,0
OB15050,C1,0.16,1
OB04762,A3,0.02,0
OB05501,A3,0.02,0
OB08080,B1,0.035,0
OB03259,A2,0.01,0
OB02771,A2,0.01,0
OB04772,A3,0.02,0
OB09340,B1,0.035,0
OB04485,A3,0.02,0
OB10533,B2,0.06,0
OB05922,A3,0.02,0
OB05262,A3,0.02,0
OB15740,C2,0.25,0
OB13011,B3,0.1,0
OB12161,B2,0.06,0
OB09156,B1,0.035,0
OB14778,C1,0.16,0
OB15602,C2,0.25,1
OB08988,B1,0.035,0
OB13766,B3,0.1,0
OB13029,B3,0.1,1
OB13669,B3,0.1,0
OB16003,C3,0.38,0
OB11593,B2,0.06,0
OB14720,C1,0.16,1
OB10211,B1,0.035,0
OB09233,B1,0.035,1
OB11936,B2,0.06,0
OB07234,B1,0.035,1
OB11718,B2,0.06,1
OB09172,B1,0.035,1
OB02459,A2,0.01,0
OB05641,A3,0.02,0
OB10634,B2,0.06,0
OB00537,A1,0.005,0
OB12986,B2,0.06,0
OB14473,B3,0.1,0
OB02570,A2,0.01,0
OB13644,B3,0.1,1
OB12358,B2,0.06,0
OB01828,A2,0.01,0
OB07290,B1,0.035,0
OB11747,B2,0.06,0
OB09256,B1,0.035,0
OB04205,A3,0.02,0
OB06092,A3,0.02,0
OB08887,B1,0.035,1
OB04686,A3,0.02,1
OB05156,A3,0.02,0
OB04272,A3,0.02,0
OB00957,A1,0.005,0
OB06292,A3,0.02,0
OB12031,B2,0.06,1
OB09048,B1,0.035,0
OB10692,B2,0.06,0
OB12720,B2,0.06,0
OB11855,B2,0.06,0
OB11796,B2,0.06,0
OB11562,B2,0.06,0
OB02853,A2,0.01,0
OB15305,C1,0.16,0
OB15273,C1,0.16,0
OB01737,A1,0.005,0
OB03985,A2,0.01,0
OB00951,A1,0.005,0
OB06738,A3,0.02,1
OB15376,C1,0.16,0
OB01599,A1,0.005,0
OB09676,B1,0.035,0
OB10585,B2,0.06,0
OB01123,A1,0.005,0
OB12696,B2,0.06,0
OB00013,A1,0.005,0
OB02966,A2,0.01,0
OB13838,B3,0.1,0
OB14590,C1,0.16,0
OB14759,C1,0.16,1
OB03263,A2,0.01,0
OB07427,B1,0.035,0
OB10831,B2,0.06,0
OB06070,A3,0.02,0
OB02865,A2,0.01,0
OB04231,A3,0.02,0
OB03502,A2,0.01,0
OB04738,A3,0.02,0
OB10466,B2,0.06,0
OB02283,A2,0.01,0
OB09243,B1,0.035,0
OB00838,A1,0.005,0
OB11425,B2,0.06,0
OB05283,A3,0.02,0
OB08997,B1,0.035,0
OB15288,C1,0.16,1
OB14703,C1,0.16,1
OB00277,A1,0.005,0
OB09428,B1,0.035,0
OB07118,A3,0.02,0
OB01174,A1,0.005,0
OB12737,B2,0.06,0
OB08282,B1,0.035,0
OB07903,B1,0.035,0
OB14984,C1,0.16,1
OB08025,B1,0.035,0
OB15047,C1,0.16,0
OB04837,A3,0.02,0
OB13409,B3,0.1,0
OB09461,B1,0.035,0
OB06593,A3,0.02,0
OB03082,A2,0.01,0
OB04224,A3,0.02,0
OB03297,A2,0.01,0
OB01357,A1,0.005,0
OB10058,B1,0.035,0
OB02233,A2,0.01,0
OB10130,B1,0.035,0
OB15745,C2,0.25,0
OB09718,B1,0.035,0
OB02313,A2,0.01,0
OB11564,B2,0.06,0
OB10377,B1,0.035,0
OB13975,B3,0.1,0
OB12094,B2,0.06,0
OB05665,A3,0.02,0
OB15194,C1,0.16,0
OB02802,A2,0.01,0
OB15792,C2,0.25,1
OB09331,B1,0.035,0
OB10839,B2,0.06,0
OB12021,B2,0.06,0
OB08774,B1,0.035,0
OB05291,A3,0.02,0
OB12667,B2,0.06,0
OB12582,B2,0.06,0
OB15511,C2,0.25,1
OB04316,A3,0.02,0
OB06008,A3,0.02,0
OB11191,B2,0.06,0
OB12591,B2,0.06,0
OB14206,B3,0.1,1
OB07689,B1,0.035,1
OB02134,A2,0.01,0
OB15558,C2,0.25,1
OB14197,B3,0.1,0
OB03997,A2,0.01,0
OB12022,B2,0.06,0
OB04152,A2,0.01,0
OB10464,B2,0.06,0
OB05079,A3,0.02,0
OB02734,A2,0.01,0
OB08894,B1,0.035,0
OB09822,B1,0.035,0
OB07569,B1,0.035,0
OB02439,A2,0.01,0
OB09885,B1,0.035,0
OB14497,B3,0.1,1
OB11205,B2,0.06,0
OB04931,A3,0.02,0
OB04331,A3,0.02,0
OB11161,B2,0.06,0
OB02196,A2,0.01,0
OB09644,B1,0.035,0
OB07211,B1,0.035,0
OB05822,A3,0.02,0
OB05905,A3,0.02,0
OB11200,B2,0.06,0
OB11208,B2,0.06,0
OB01417,A1,0.005,0
OB14068,B3,0.1,0
OB07820,B1,0.035,0
OB04157,A2,0.01,0
OB11763,B2,0.06,0
OB03680,A2,0.01,0
OB07362,B1,0.035,0
OB00969,A1,0.005,0
OB05795,A3,0.02,0
OB07747,B1,0.035,0
OB00230,A1,0.005,0
OB00901,A1,0.005,0
OB11466,B2,0.06,0
OB01509,A1,0.005,0
OB14199,B3,0.1,0
OB05932,A3,0.02,0
OB01127,A1,0.005,0
OB09284,B1,0.035,0
OB00588,A1,0.005,0
OB13535,B3,0.1,0
OB11101,B2,0.06,0
OB13292,B3,0.1,0
OB15002,C1,0.16,0
OB06284,A3,0.02,0
OB00482,A1,0.005,0
OB05243,A3,0.02,0
OB05615,A3,0.02,0
OB13039,B3,0.1,0
OB13601,B3,0.1,0
OB13775,B3,0.1,0
OB01688,A1,0.005,0
OB01489,A1,0.005,0
OB15944,C3,0.38,1
OB09566,B1,0.035,0
OB16146,C3,0.38,0
OB03799,A2,0.01,0
OB04556,A3,0.02,0
OB14026,B3,0.1,0
OB01171,A1,0.005,0
OB07006,A3,0.02,0
OB10296,B1,0.035,0
OB05570,A3,0.02,0
OB10865,B2,0.06,0
OB14956,C1,0.16,0
OB11288,B2,0.06,0
OB01421,A1,0.005,0
OB12051,B2,0.06,0
OB06256,A3,0.02,0
OB04699,A3,0.02,0
OB04249,A3,0.02,0
OB00767,A1,0.005,0
OB07323,B1,0.035,0
OB11014,B2,0.06,0
OB15978,C3,0.38,0
OB11090,B2,0.06,0
OB06893,A3,0.02,0
OB09440,B1,0.035,0
OB10351,B1,0.035,0
OB08191,B1,0.035,0
OB05647,A3,0.02,0
OB15959,C3,0.38,0
OB07066,A3,0.02,0
OB00850,A1,0.005,0
OB08169,B1,0.035,0
OB05702,A3,0.02,0
OB07909,B1,0.035,0
OB06085,A3,0.02,0
OB08535,B1,0.035,0
OB03986,A2,0.01,0
OB01988,A2,0.01,0
OB01704,A1,0.005,0
OB08163,B1,0.035,0
OB09329,B1,0.035,0
OB08374,B1,0.035,0
OB15787,C2,0.25,0
OB13056,B3,0.1,0
OB02094,A2,0.01,0
OB03717,A2,0.01,0
OB08562,B1,0.035,0
OB11924,B2,0.06,0
OB11362,B2,0.06,0
OB12202,B2,0.06,0
OB08368,B1,0.035,0
OB13998,B3,0.1,1
OB02096,A2,0.01,0
OB07511,B1,0.035,0
OB02424,A2,0.01,0
OB02097,A2,0.01,0
OB10866,B2,0.06,0
OB05236,A3,0.02,0
OB13926,B3,0.1,0
OB10844,B2,0.06,0
OB14600,C1,0.16,0
OB10557,B2,0.06,0
OB06333,A3,0.02,0
OB12792,B2,0.06,0
OB05006,A3,0.02,0
OB13234,B3,0.1,0
OB08101,B1,0.035,0
OB09913,B1,0.035,0
OB16067,C3,0.38,0
OB13876,B3,0.1,1
OB04507,A3,0.02,0
OB01065,A1,0.005,0
OB01229,A1,0.005,0
OB10282,B1,0.035,0
OB14352,B3,0.1,0
OB00414,A1,0.005,0
OB15061,C1,0.16,0
OB08666,B1,0.035,0
OB12732,B2,0.06,0
OB07246,B1,0.035,0
OB04474,A3,0.02,0
OB13371,B3,0.1,0
OB00876,A1,0.005,0
OB05817,A3,0.02,0
OB01142,A1,0.005,0
OB10969,B2,0.06,0
OB03197,A2,0.01,0
OB15458,C2,0.25,0
OB14191,B3,0.1,1
OB05637,A3,0.02,0
OB13128,B3,0.1,0
OB13836,B3,0.1,0
OB08956,B1,0.035,0
OB06064,A3,0.02,0
OB15514,C2,0.25,0
OB06993,A3,0.02,0
OB09884,B1,0.035,0
OB00235,A1,0.005,0
OB06280,A3,0.02,0
OB00988,A1,0.005,0
OB11140,B2,0.06,0
OB05394,A3,0.02,0
OB15641,C2,0.25,0
OB11898,B2,0.06,0
OB14038,B3,0.1,0
OB12223,B2,0.06,0
OB04047,A2,0.01,0
OB07441,B1,0.035,0
OB12322,B2,0.06,0
OB08267,B1,0.035,0
OB14245,B3,0.1,0
OB02664,A2,0.01,0
OB10080,B1,0.035,0
OB07388,B1,0.035,0
OB08382,B1,0.035,0
OB15673,C2,0.25,0
OB12138,B2,0.06,0
OB15429,C2,0.25,1
OB04656,A3,0.02,0
OB07108,A3,0.02,0
OB11539,B2,0.06,0
OB13084,B3,0.1,0
OB03883,A2,0.01,0
OB14531,C1,0.16,0
OB08751,B1,0.035,0
OB14920,C1,0.16,1
OB07785,B1,0.035,0
OB06014,A3,0.02,0
OB13897,B3,0.1,1
OB00160,A1,0.005,0
OB06367,A3,0.02,0
OB13587,B3,0.1,0
OB07906,B1,0.035,0
OB15417,C2,0.25,0
OB13289,B3,0.1,0
OB11984,B2,0.06,0
OB08366,B1,0.035,0
OB01990,A2,0.01,0
OB12162,B2,0.06,0
OB01712,A1,0.005,0
OB12793,B2,0.06,0
OB11424,B2,0.06,0
OB10395,B1,0.035,0
OB08702,B1,0.035,0
OB00557,A1,0.005,0
OB02848,A2,0.01,0
OB15257,C1,0.16,1
OB13241,B3,0.1,0
OB15237,C1,0.16,0
OB02805,A2,0.01,0
OB02925,A2,0.01,0
OB13335,B3,0.1,0
OB09911,B1,0.035,0
OB00488,A1,0.005,0
OB13088,B3,0.1,0
OB14451,B3,0.1,0
OB14993,C1,0.16,0
OB04975,A3,0.02,0
OB08075,B1,0.035,0
OB09705,B1,0.035,0
OB01687,A1,0.005,0
OB13143,B3,0.1,0
OB08212,B1,0.035,0
OB11053,B2,0.06,0
OB11668,B2,0.06,0
OB07404,B1,0.035,0
OB03794,A2,0.01,0
OB04488,A3,0.02,0
OB07459,B1,0.035,0
OB11235,B2,0.06,0
OB00531,A1,0.005,0
OB07931,B1,0.035,0
OB14649,C1,0.16,0
OB02709,A2,0.01,0
OB14036,B3,0.1,0
OB08631,B1,0.035,0
OB15833,C2,0.25,0
OB08941,B1,0.035,0
OB10408,B2,0.06,0
OB03261,A2,0.01,0
OB09729,B1,0.035,0
OB13501,B3,0.1,0
OB08127,B1,0.035,0
OB04896,A3,0.02,0
OB04115,A2,0.01,0
OB03702,A2,0.01,0
OB12801,B2,0.06,0
OB16082,C3,0.38,0
OB07639,B1,0.035,0
OB08362,B1,0.035,0
OB02985,A2,0.01,0
OB05115,A3,0.02,0
OB02558,A2,0.01,0
OB05192,A3,0.02,0
OB06896,A3,0.02,0
OB05233,A3,0.02,0
OB04400,A3,0.02,0
OB16188,C3,0.38,1
OB01444,A1,0.005,0
OB05068,A3,0.02,0
OB11793,B2,0.06,0
OB07438,B1,0.035,0
OB07293,B1,0.035,0
OB15991,C3,0.38,0
OB06800,A3,0.02,0
OB10249,B1,0.035,0
OB02518,A2,0.01,0
OB03927,A2,0.01,0
OB08095,B1,0.035,0
OB15524,C2,0.25,1
OB01005,A1,0.005,0
OB09582,B1,0.035,0
OB08360,B1,0.035,0
OB14344,B3,0.1,0
OB04227,A3,0.02,0
OB14750,C1,0.16,0
OB10590,B2,0.06,0
OB00670,A1,0.005,0
OB00066,A1,0.005,0
OB06822,A3,0.02,0
OB08483,B1,0.035,0
OB02491,A2,0.01,0
OB05740,A3,0.02,0
OB08521,B1,0.035,0
OB04684,A3,0.02,0
OB06448,A3,0.02,0
OB04495,A3,0.02,0
OB08174,B1,0.035,0
OB11137,B2,0.06,0
OB05605,A3,0.02,0
OB06072,A3,0.02,0
OB12594,B2,0.06,0
OB12338,B2,0.06,0
OB08729,B1,0.035,0
OB02647,A2,0.01,0
OB09710,B1,0.035,0
OB11903,B2,0.06,0
OB04612,A3,0.02,0
OB14280,B3,0.1,0
OB00598,A1,0.005,0
OB10269,B1,0.035,0
OB02837,A2,0.01,0
OB08350,B1,0.035,0
OB14345,B3,0.1,0
OB06470,A3,0.02,0
OB09752,B1,0.035,0
OB04240,A3,0.02,0
OB08630,B1,0.035,0
OB14248,B3,0.1,0
OB10902,B2,0.06,0
OB14837,C1,0.16,0
OB02478,A2,0.01,0
OB02077,A2,0.01,0
OB09880,B1,0.035,0
OB11964,B2,0.06,0
OB05030,A3,0.02,0
OB16061,C3,0.38,0
OB04029,A2,0.01,0
OB04062,A2,0.01,0
OB09150,B1,0.035,0
OB04300,A3,0.02,0
OB12954,B2,0.06,0
OB04990,A3,0.02,0
OB07387,B1,0.035,0
OB12747,B2,0.06,0
OB13462,B3,0.1,0
OB03881,A2,0.01,0
OB07122,A3,0.02,0
OB00835,A1,0.005,0
OB12831,B2,0.06,0
OB04274,A3,0.02,0
OB05559,A3,0.02,1
OB15650,C2,0.25,1
OB13882,B3,0.1,0
OB00504,A1,0.005,0
OB07168,A3,0.02,0
OB10208,B1,0.035,0
OB07723,B1,0.035,0
OB04520,A3,0.02,0
OB04664,A3,0.02,0
OB10173,B1,0.035,0
OB13621,B3,0.1,0
OB13915,B3,0.1,1
OB05956,A3,0.02,0
OB09951,B1,0.035,0
OB04533,A3,0.02,0
OB15660,C2,0.25,0
OB09133,B1,0.035,0
OB16019,C3,0.38,0
OB07201,B1,0.035,1
OB01309,A1,0.005,0
OB09743,B1,0.035,0
OB13015,B3,0.1,0
OB11360,B2,0.06,0
OB14961,C1,0.16,0
OB05758,A3,0.02,0
OB08736,B1,0.035,0
OB00676,A1,0.005,1
OB04885,A3,0.02,0
OB04880,A3,0.02,0
OB06499,A3,0.02,0
OB11720,B2,0.06,0
OB09755,B1,0.035,0
OB06721,A3,0.02,0
OB15691,C2,0.25,0
OB04912,A3,0.02,0
OB03650,A2,0.01,0
OB00831,A1,0.005,0
OB07428,B1,0.035,0
OB11531,B2,0.06,0
OB02202,A2,0.01,0
OB07697,B1,0.035,0
OB09618,B1,0.035,0
OB01892,A2,0.01,0
OB03958,A2,0.01,0
OB01731,A1,0.005,0
OB05976,A3,0.02,0
OB01913,A2,0.01,0
OB07563,B1,0.035,0
OB07553,B1,0.035,0
OB02923,A2,0.01,0
OB10294,B1,0.035,0
OB08993,B1,0.035,0
OB13848,B3,0.1,0
OB02917,A2,0.01,0
OB09919,B1,0.035,0
OB14673,C1,0.16,0
OB08955,B1,0.035,0
OB15799,C2,0.25,0
OB15884,C2,0.25,0
OB01331,A1,0.005,0
OB02489,A2,0.01,0
OB11865,B2,0.06,0
OB13759,B3,0.1,0
OB05117,A3,0.02,0
OB14195,B3,0.1,0
OB05364,A3,0.02,0
OB01086,A1,0.005,0
OB10980,B2,0.06,0
OB09603,B1,0.035,0
OB02511,A2,0.01,0
OB13688,B3,0.1,0
OB08425,B1,0.035,0
OB11311,B2,0.06,0
OB10599,B2,0.06,0
OB14479,B3,0.1,0
OB07922,B1,0.035,0
OB02446,A2,0.01,1
OB15323,C1,0.16,1
OB05441,A3,0.02,0
OB03274,A2,0.01,0
OB02708,A2,0.01,0
OB08980,B1,0.035,0
OB10639,B2,0.06,0
OB01422,A1,0.005,0
OB03444,A2,0.01,0
OB01588,A1,0.005,0
